Variable,A,A,A,A,B,B,B,B,C,C,C,C
5872,0.20261610453736598,0.6474478979034203,0.0,0.14993599755921394,0.5373614899667417,0.46263851003325823,0.0,0.0,0.0,0.7986784968419105,0.0,0.20132150315808942
5873,0.08824484106165398,0.29109591174866284,0.6206592471896831,0.0,0.0,0.0,0.08302209616781174,0.9169779038321882,0.0,0.0,0.0,1.0
5874,0.35863738081734453,0.39583042312125577,0.027723576917789525,0.2178086191436103,0.5565782745362426,0.42909629277283956,0.014325432690917878,0.0,0.17583729468685458,0.7999440713736513,0.0,0.02421863393949414
5875,0.05231214551833512,0.9476878544816649,0.0,0.0,0.4386839214137059,0.13722163073154472,0.0,0.42409444785474926,0.0,1.0,0.0,0.0
5876,0.0,0.08529359666112978,0.9147064033388702,0.0,0.09640115208654723,0.3802620932731827,0.5233367546402701,0.0,0.0,0.0,1.0,0.0
5877,0.19589012218487076,0.4096222618678514,0.39448761594727777,0.0,0.09978613529398056,0.06495170310438318,0.43619309947733953,0.3990690621242967,0.15695323424529406,0.0,0.22328598370882474,0.6197607820458811
5878,0.5945440114340284,0.1969208286057591,0.2085351599602125,0.0,0.0,0.923177430848751,0.0,0.07682256915124902,0.25,0.25,0.25,0.25
5879,0.0,0.09619783430246372,0.9038021656975362,0.0,0.0,0.7180203550261451,0.04191118876138282,0.2400684562124721,0.25,0.25,0.25,0.25
5880,0.0,0.7201904717875716,0.10274788342600807,0.17706164478642045,0.7921536967198941,0.20784630328010592,0.0,0.0,0.5022750132622448,0.34895216502788323,0.14877282170987205,0.0
5881,0.0,0.0,0.4764238563682873,0.5235761436317127,0.18980255096580098,0.16548440960063757,0.0,0.6447130394335615,0.0779331523693063,0.2647009163848837,0.5870177596135003,0.07034817163230948
5882,0.1559245544402909,0.0,0.7648369635931854,0.07923848196652346,0.0,0.2643576978986365,0.30792050152196654,0.42772180057939685,0.0,0.5,0.5,0.0
5883,0.25,0.25,0.25,0.25,1.0,0.0,0.0,0.0,0.2777531204549901,0.0,0.7222468795450099,0.0
5884,0.0,1.0,0.0,0.0,0.305236503342658,0.6031488121900772,0.09161468446726485,0.0,0.0,0.0,0.5,0.5
5885,0.0,0.0,0.20808678578720496,0.791913214212795,0.0,0.0,0.0,1.0,0.31479612939346535,0.0,0.6653170332782089,0.019886837328325815
5886,0.2176765863698729,0.2999286076808628,0.48239480594926426,0.0,0.09106553759723557,0.0,0.4804618596463612,0.4284726027564033,0.12490664971324603,0.4321401822981317,0.13301271991094726,0.3099404480776752
5887,0.0,0.9554046427640027,0.044595357235997335,0.0,0.01745814576374789,0.45027484235673393,0.08199216952278425,0.45027484235673393,0.25,0.25,0.25,0.25
5888,0.09714925675486759,0.6485305552345761,0.23823798244473246,0.016082205565823845,0.0,0.6439560911818144,0.3560439088181856,0.0,0.14679118836754426,0.8532088116324558,0.0,0.0
5889,0.7424326717734884,0.2575673282265117,0.0,0.0,0.0,0.0,0.6078883932534909,0.3921116067465092,0.0,0.630527420211378,0.36947257978862214,0.0
5890,0.676245986464869,0.04769855969340543,0.0,0.2760554538417256,0.1728351596398403,0.13000114526682746,0.2813622314156734,0.41580146367765886,0.4819222575480755,0.0,0.0,0.5180777424519245
5891,0.10928640737446851,0.09762806663520229,0.472124025845757,0.3209615001445721,0.0,0.0,0.5812694661169184,0.41873053388308157,0.12292689920695979,0.004933797548548474,0.22162076933101646,0.6505185339134754
5892,0.0,0.0,1.0,0.0,0.06475973910483514,0.46577083242440964,0.46577083242440964,0.0036985960463455656,0.0,0.04280916441117925,0.4903487293838281,0.4668421062049926
5893,0.25,0.25,0.25,0.25,1.0,0.0,0.0,0.0,0.45009308494326145,0.4921261092545972,0.0,0.05778080580214147
5894,0.05594516389327313,0.7056571023196544,0.06751642257180414,0.17088131121526828,0.04365259158618206,0.0,0.5600621461834693,0.39628526223034866,0.0,0.6553820673430418,0.3446179326569583,0.0
5895,0.696508200369416,0.0,0.0,0.30349179963058404,0.17439900000554137,0.6722180135119007,0.0,0.15338298648255805,0.13255633797794233,0.0,0.8674436620220577,0.0
5896,0.561666683113623,0.0,0.3556261646524659,0.08270715223391119,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.25,0.25,0.25,0.25
5897,0.0,0.5024407610558731,0.4306285929909964,0.06693064595313042,0.0,0.23527767888848905,0.5067825940135706,0.2579397270979404,0.0,1.0,0.0,0.0
5898,0.0,0.3471663843196182,0.4369256168898076,0.2159079987905742,0.2202937714865123,0.18033045654922505,0.5993757719642627,0.0,0.26530738215633115,0.0,0.0,0.7346926178436689
5899,0.04972499467295004,0.45920227162577765,0.2131074491146584,0.2779652845866139,0.09690493984843883,0.10554570579568189,0.7669176905721343,0.030631663783744947,0.0,0.0,0.29345348906068874,0.7065465109393112
5900,0.0,0.3386290927983505,0.6613709072016496,0.0,0.0,0.0,0.24194744298122303,0.7580525570187769,0.12671361811722434,0.0,0.0,0.8732863818827757
5901,0.09837046669221014,0.0,0.7603070050534474,0.14132252825434255,0.0,0.44792728874682586,0.552072711253174,0.0,0.7046889231860679,0.0,0.29531107681393215,0.0
5902,0.25,0.25,0.25,0.25,0.1371379697568319,0.5104719376292004,0.29302876550966134,0.05936132710430632,0.6426689533114807,0.0,0.35733104668851934,0.0
5903,0.0,0.0,0.0,1.0,0.0,0.061405129713925866,0.0,0.9385948702860742,0.20330082025887578,0.0,0.16090727473498895,0.6357919050061352
5904,0.0,0.0,0.3270502423416744,0.6729497576583255,0.2072632494969122,0.0,0.4182710396773592,0.37446571082572855,0.40353159697760627,0.0,0.0,0.5964684030223937
5905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.16399394934248132,0.8360060506575188
5906,0.49450602250684006,0.5054939774931599,0.0,0.0,0.25,0.25,0.25,0.25,0.030094392814478035,0.2883791794736222,0.34076321385594993,0.34076321385594993
5907,0.2873814547344626,0.3859555064427959,0.32666303882274145,0.0,0.16709658301481706,0.45102305549332783,0.34790208544247564,0.033978276049379634,0.0,0.0,0.2925169986318045,0.7074830013681956
5908,0.33973985238846904,0.01983276247409804,0.6404273851374329,0.0,0.0,1.0,0.0,0.0,0.8775430031141838,0.0,0.12245699688581618,0.0
5909,0.2425923485166226,0.7290693791823034,0.0,0.028338272301074004,0.17572461005334827,0.8242753899466516,0.0,0.0,0.5107155290904091,0.0,0.48928447090959093,0.0
5910,0.975666448938723,0.02433355106127704,0.0,0.0,0.25,0.25,0.25,0.25,0.4155057221276014,0.0,0.13517443510584534,0.4493198427665532
5911,0.25,0.25,0.25,0.25,0.0,0.2412830799440193,0.0,0.7587169200559807,0.0,0.0,0.13371426480339252,0.8662857351966075
5912,1.0,0.0,0.0,0.0,0.0,0.3636162493555644,0.0,0.6363837506444356,0.12043886032920097,0.018573052224920027,0.0,0.860988087445879
5913,0.0,0.5433876509833305,0.4566123490166696,0.0,0.3820731788758773,0.4955252400113898,0.12240158111273283,0.0,0.0,0.12961591653905968,0.49736313244348695,0.37302095101745336
5914,0.0,0.8336594078552766,0.16527044190447793,0.0010701502402455179,0.0,0.3760779321801631,0.45687554518598966,0.16704652263384726,0.19438931842703602,0.0,0.0,0.805610681572964
5915,0.5117811346203778,0.09361544247859245,0.3174809281108799,0.07712249479014993,0.0,0.9956862096986028,0.0,0.00431379030139729,0.0,0.4810577720096389,0.037884455980722036,0.4810577720096389
5916,0.5373882777542671,0.0,0.0,0.46261172224573294,0.12218334632785226,0.0,0.8778166536721478,0.0,0.49483180367281326,0.2836471363111631,0.10372299494828065,0.11779806506774304
5917,0.25,0.25,0.25,0.25,0.0,0.435924947231829,0.16699392272409228,0.39708113004407863,0.0,0.2506481979927247,0.0,0.7493518020072754
5918,0.4138784419530975,0.3319974763835095,0.0,0.25412408166339295,0.0,0.0,0.7366594249985914,0.26334057500140856,0.34936803381871584,0.0,0.10824072274926683,0.5423912434320173
5919,0.3458321810744861,0.514465306045136,0.03340614200517046,0.10629637087520756,0.0,0.0,0.8392188048033882,0.16078119519661185,0.21452057816850642,0.7854794218314936,0.0,0.0
5920,1.0,0.0,0.0,0.0,0.01232059405260116,0.4789420638500919,0.2392172274725356,0.26952011462477127,0.774489349651383,0.08066227933289931,0.1448483710157178,0.0
5921,0.5832455541167944,0.0,0.06922140751027067,0.34753303837293503,0.8075525169754739,0.0,0.0,0.19244748302452605,0.47148432386372313,0.29859801976166533,0.22991765637461142,0.0
5922,0.45982755015520355,0.0,0.12521873681377296,0.41495371303102346,0.0931565247196607,0.496084891328002,0.07983224623402743,0.3309263377183099,0.1783029299074058,0.3835038551941263,0.4314814029695815,0.006711811928886464
5923,1.0,0.0,0.0,0.0,0.44036047279182255,0.11927905441635481,0.0,0.44036047279182255,0.0,0.31940995672660016,0.6805900432733998,0.0
5924,0.06043856778717453,0.39663761733826874,0.0,0.5429238148745568,1.0,0.0,0.0,0.0,0.5006042676976946,0.0,0.49939573230230544,0.0
5925,0.0,0.0,0.17469810985431605,0.825301890145684,0.3585360310217371,0.10293228448851055,0.06386308403400347,0.47466860045574893,0.0,0.19737605880442538,0.29116549312006257,0.5114584480755121
5926,0.1963682998025512,0.7047113491607786,0.09892035103667023,0.0,0.0,0.6919114524266181,0.30808854757338183,0.0,0.0,0.05488792975452001,0.94511207024548,0.0
5927,0.25,0.25,0.25,0.25,0.12717680163643605,0.09010422474319574,0.7827189736203684,0.0,0.41919054235537906,0.0,0.349303317731488,0.2315061399131329
5928,0.7217776594034417,0.0,0.0,0.27822234059655826,0.23200391717111943,0.4521578767350388,0.3158382060938418,0.0,0.0,0.38207646310789445,0.0,0.6179235368921057
5929,0.0,0.0,0.4623699451593358,0.5376300548406642,0.26953952926510255,0.04509453641239717,0.41160407110623803,0.2737618632162623,0.0,0.5,0.0,0.5
5930,1.0,0.0,0.0,0.0,0.8830427293143964,0.07054570009756476,0.04641157058803892,0.0,0.5351191102407921,0.0,0.0,0.46488088975920794
5931,1.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25,0.043656040979880184,0.9563439590201198,0.0,0.0
5932,0.0,0.14807695435819293,0.8519230456418071,0.0,0.0,0.34015488462552335,0.30179335596657314,0.3580517594079035,0.0,0.0,1.0,0.0
5933,0.1241800637490222,0.38579148517267736,0.23455783645075334,0.25547061462754717,0.32907721527821926,0.0,0.6709227847217807,0.0,0.02871899239776682,0.3753718386419813,0.0,0.5959091689602518
5934,0.9513548243361049,0.04864517566389513,0.0,0.0,0.0741471513258723,0.9258528486741278,0.0,0.0,0.3893174444885953,0.6106825555114047,0.0,0.0
5935,0.3382191396450759,0.18664173457938674,0.3382191396450759,0.13691998613046152,0.2567057835552445,0.0,0.7432942164447556,0.0,0.005354295936823596,0.7805469083334664,0.21409879572971005,0.0
5936,0.6687775051293894,0.0,0.3312224948706106,0.0,0.2524063926806985,0.08017808040360128,0.6082480941203402,0.059167432795360186,0.0,0.3241278432691535,0.12720424170816372,0.5486679150226829
5937,0.6214674488787529,0.2579758786449144,0.12055667247633274,0.0,0.3235231471322029,0.0,0.676476852867797,0.0,0.28517522030980924,0.0,0.7148247796901908,0.0
5938,0.3380225997977698,0.3522051339907739,0.0,0.3097722662114564,0.0,0.9292818374240592,0.0,0.07071816257594087,0.0,0.6706960091636157,0.32930399083638423,0.0
5939,0.0,0.0,1.0,0.0,0.0,0.08776593342818499,0.7882516509269347,0.1239824156448803,0.3880606873996079,0.6119393126003921,0.0,0.0
5940,0.25,0.25,0.25,0.25,0.13404632096246438,0.5912382750668674,0.2747154039706682,0.0,0.46597439033233107,0.5340256096676689,0.0,0.0
5941,0.10536424534563138,0.20849282092276808,0.5674100385790244,0.1187328951525762,0.0,0.26392754114474,0.49486927027711375,0.24120318857814638,0.14910330646768533,0.7311355226935172,0.0,0.11976117083879739
5942,0.656876576064128,0.0,0.0,0.3431234239358721,0.4178459145657912,0.0,0.5821540854342088,0.0,0.0,0.608502045399834,0.0,0.391497954600166
5943,1.0,0.0,0.0,0.0,0.4758883733256126,0.4758883733256126,0.0,0.04822325334877478,0.22645983728959948,0.0,0.7735401627104005,0.0
5944,0.6179172925621016,0.0,0.2202112296392568,0.16187147779864158,0.4058856899214126,0.10234295254886465,0.4607809212347169,0.030990436295005742,0.0,0.0,1.0,0.0
5945,0.30815387047164144,0.0,0.6918461295283586,0.0,0.11975279577442854,0.0,0.19958925543862072,0.6806579487869507,0.14633575500358018,0.3465600578492688,0.373244567185292,0.13385961996185908
5946,1.0,0.0,0.0,0.0,0.4810443749740001,0.0,0.0,0.5189556250259998,0.0,0.0,0.7022738769144196,0.2977261230855804
5947,0.27734841642786096,0.25496545170684615,0.46768613186529295,0.0,0.04329521380941501,0.8515487642536457,0.0,0.10515602193693922,0.5140982493079695,0.0,0.48590175069203034,0.0
5948,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.0,0.0,0.9942700331801775,0.005729966819822518
5949,0.18519941640791443,0.0,0.4865965616789826,0.32820402191310294,0.3704164083960388,0.2888280417568042,0.011079677346580207,0.32967587250057667,0.0,0.0,1.0,0.0
5950,0.0,0.07553771032284841,0.9244622896771516,0.0,0.27347793932335135,0.41277060399083826,0.0,0.3137514566858104,0.0,1.0,0.0,0.0
5951,0.0,0.9531605832277521,0.0,0.04683941677224793,0.6476891836570646,0.11043336897894766,0.029660574873084617,0.2122168724909031,0.19059631188510734,0.8060637196698348,0.0,0.003339968445058016
5952,0.20277497527821298,0.3783644854840595,0.05548619383711701,0.3633743454006105,0.3443559481411109,0.3953325192667843,0.1806242497148516,0.07968728287725316,0.0,0.0,1.0,0.0
5953,0.13076186499653658,0.0,0.5754753464004314,0.29376278860303207,0.49098473529390396,0.0,0.4744672430957756,0.03454802161032044,0.21767696126074765,0.3881974254750208,0.27876170620581475,0.11536390705841695
5954,0.21680468421059637,0.36185425558571366,0.10276045592309967,0.3185806042805903,0.0,0.0,0.7630274386563706,0.2369725613436294,0.0,0.0,1.0,0.0
5955,0.0,0.8729208279104468,0.0,0.12707917208955313,0.0,0.20630606562576523,0.0,0.7936939343742349,0.0,0.0,0.6128371483840761,0.3871628516159238
5956,0.7870207790158862,0.0,0.21297922098411373,0.0,0.7354413274456898,0.0,0.0,0.2645586725543102,0.6528674638075498,0.3471325361924503,0.0,0.0
5957,0.2592047910004206,0.4672188847626749,0.07209522542729713,0.20148109880960724,0.0,0.9272531136870416,0.0,0.07274688631295848,0.0,0.0,0.8671308577173695,0.13286914228263058
5958,0.1968087765769631,0.4096866467801553,0.0033200598388681913,0.3901845168040134,0.20315971946067146,0.037445981385854,0.5859851675177717,0.17340913163570265,0.0,0.24210596436363918,0.7578940356363608,0.0
5959,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5960,0.0,0.3992141783039495,0.0,0.6007858216960505,0.6520801295414224,0.3479198704585776,0.0,0.0,0.0,0.4489940890407242,0.07665650923469484,0.47434940172458095
5961,0.23275257552866718,0.22824667635508045,0.013463094231521654,0.5255376538847306,1.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25
5962,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.07456460164635335,0.5564342022806803,0.0,0.3690011960729663
5963,0.0,0.6908049403218114,0.04055092678581446,0.2686441328923743,0.1857941737077994,0.0,0.8142058262922005,0.0,0.2673349501114607,0.5344192463730293,0.09641669889528698,0.10182910462022302
5964,0.0,1.0,0.0,0.0,0.6230030094468347,0.0,0.22960114201212142,0.14739584854104382,0.0,0.3812448920002248,0.6187551079997752,0.0
5965,1.0,0.0,0.0,0.0,0.0,0.16367320226324444,0.0,0.8363267977367556,0.0,0.7143521882802497,0.018806017697520053,0.2668417940222302
5966,0.08589183456748645,0.4106932639950936,0.5034149014374198,0.0,0.734534481901099,0.0,0.26546551809890095,0.0,0.5,0.0,0.0,0.5
5967,0.0,0.0,1.0,0.0,0.1833757074859524,0.28045243584832064,0.481934915685244,0.054236940980483046,0.25,0.25,0.25,0.25
5968,0.25,0.25,0.25,0.25,0.4787687853179199,0.04383216870565572,0.39906011523363527,0.07833893074278911,0.0,0.7189153295894588,0.17379458474388687,0.10729008566665435
5969,0.12181740033126852,0.0,0.8781825996687316,0.0,0.0,0.5,0.5,0.0,0.26341763019259207,0.4064329293284696,0.0,0.33014944047893846
5970,0.45391136393148246,0.49015962648115136,0.0,0.05592900958736616,0.2707719539902102,0.1336981755872853,0.5955298704225045,0.0,0.0,0.0,0.0,1.0
5971,0.0328471629871112,0.51284069793692,0.0,0.4543121390759688,0.0,0.13351605195052965,0.29943175355320717,0.5670521944962632,0.49493116271617454,0.0,0.0,0.5050688372838255
5972,0.4344548917732415,0.5655451082267585,0.0,0.0,0.39143464901680497,0.6085653509831951,0.0,0.0,0.25,0.25,0.25,0.25
5973,0.23943182348107309,0.37886165795065124,0.38170651856827564,0.0,0.0,0.0,0.9847282498253112,0.01527175017468889,0.0,0.0,1.0,0.0
5974,0.5326594184885118,0.08881553868505397,0.37852504282643407,0.0,0.3963250328179223,0.19943553415134896,0.4042394330307288,0.0,0.0,0.1676129096262609,0.24760017168085394,0.5847869186928851
5975,1.0,0.0,0.0,0.0,0.8346677432582983,0.01715029596754902,0.06747867508907707,0.0807032856850756,0.4679412261248655,0.0,0.0,0.5320587738751344
5976,0.25,0.25,0.25,0.25,0.0,0.0,0.0,1.0,0.19385169050467527,0.7091763567427152,0.07711773009958647,0.019854222653023047
5977,0.5877989242123637,0.27709734210853837,0.13510373367909792,0.0,0.0,0.5198624573249937,0.0,0.4801375426750062,0.0,0.0,0.0,1.0
5978,0.4116844623467876,0.5883155376532124,0.0,0.0,0.31527860291087134,0.10083500098357026,0.0,0.5838863961055584,0.0,0.04201613333858894,0.9579838666614111,0.0
5979,0.0,0.10359240903310304,0.26634840209049504,0.630059188876402,0.0,0.006903895693682874,0.9831900980781032,0.00990600622821382,0.1084823820352187,0.0,0.0,0.8915176179647814
5980,0.48812133392622886,0.32525298829903115,0.15987022270184129,0.02675545507289865,0.25,0.25,0.25,0.25,0.34514616726973857,0.13265009741038708,0.1450517062990349,0.3771520290208394
5981,0.0,0.943988948222599,0.05601105177740092,0.0,0.0,0.1916096969360897,0.32181984061559166,0.48657046244831875,0.08988029413405722,0.0,0.6440830718291455,0.2660366340367972
5982,0.0,0.0,0.7216374627768588,0.2783625372231413,0.3269112241309784,0.22397914894617607,0.3269112241309784,0.12219840279186711,0.2897915678501097,0.0,0.5543847035051553,0.155823728644735
5983,0.41563127332595723,0.0,0.24180914770060002,0.34255957897344275,0.9553548306838621,0.04464516931613785,0.0,0.0,0.0,0.6707151983318625,0.3292848016681375,0.0
5984,0.6475926993301319,0.0,0.13990592513485617,0.2125013755350121,0.0,0.4291741187939636,0.0,0.5708258812060364,0.0,0.21823793951534232,0.4594740690350127,0.32228799144964504
5985,0.22980031069202403,0.5931731465755266,0.17702654273244933,0.0,0.0005877362376799495,0.49970613188116003,0.49970613188116003,0.0,0.0,0.0,0.6549963940124932,0.34500360598750685
5986,0.6607437732730874,0.0,0.05845567558352185,0.2808005511433907,0.0,0.5708292708229805,0.4291707291770196,0.0,0.0,0.23481005895459525,0.4927528113239837,0.27243712972142103
5987,0.0,0.5070565799744016,0.0,0.49294342002559843,0.0,0.8185194856263827,0.18148051437361742,0.0,0.22213001206349092,0.0,0.7778699879365091,0.0
5988,0.0,0.0,1.0,0.0,0.0,0.3066811321542687,0.3811936602519775,0.3121252075937538,0.29216520018225833,0.4677126754620907,0.045228574314131055,0.19489355004151998
5989,0.0,0.330207543477514,0.669792456522486,0.0,0.0,0.020426626105780072,0.21083699702138878,0.7687363768728313,0.46611490249028054,0.0,0.5338850975097196,0.0
5990,0.0016310025957471687,0.0,0.7097896222265742,0.28857937517767884,0.0,0.017345685065999157,0.9826543149340008,0.0,0.5747570357114961,0.12824044958803865,0.0,0.2970025147004654
5991,0.25,0.25,0.25,0.25,0.0,0.3325318574679227,0.6674681425320773,0.0,0.32052171163983917,0.4603939004487976,0.0,0.21908438791136328
5992,0.21994738427901064,0.0,0.0,0.7800526157209894,0.0,0.3488752367095077,0.6511247632904923,0.0,0.17160842248920818,0.0,0.4686196451729318,0.3597719323378601
5993,0.0,0.07363237603092744,0.2055822827890622,0.7207853411800104,0.20750793238612228,0.3534514439207667,0.0,0.43904062369311103,0.14271714498485155,0.42779749645285897,0.0396002854179131,0.3898850731443764
